id,tweet,airline_name,airline_sentiment
681454684,@SouthwestAir I regret not flying you this morning @VirginAmerica doesn't support business travelers. #neverflyvirginforbusiness,Southwest,negative
681454688,@SouthwestAir nice touch on the passbook integration!,Southwest,positive
681454690,@SouthwestAir a companion pass flyer to other airlines because it's being abused @ every airport...,Southwest,negative
681454691,"@SouthwestAir it's not disappointment, it's a blatant disregard for your business select customers, it's becoming a problem that's pushing",Southwest,negative
681454692,@SouthwestAir need assistance getting an extension on a flight that has expired.,Southwest,neutral
681454693,@SouthwestAir Awesome. Thanks! You guys rock!,Southwest,positive
681454697,"@SouthwestAir My bags are on the way to Chicago, without me! Help! I was confirmed for 2 flights and told there isn't room and I'm screwed.",Southwest,negative
681454698,@SouthwestAir i just recieved an email from your memphis station hopefully they have my bag.,Southwest,negative
681454700,@SouthwestAir  thanks for adding passbook ability! Hopefully we can do group passbook tickets in the future somehow.,Southwest,positive
681454701,@SouthwestAir yep. 99.99999999% certain it was on that flight.,Southwest,negative
681454702,@SouthwestAir they arrived Late Flight but pilots got us to DIA on time. #impressive #outstanding #greatservice #allgood,Southwest,positive
681454704,"@SouthwestAir I never got an email confirmation for my ticket, but the credit card was charged.  Phone wait time is crazy. Is there a chat?",Southwest,negative
681454705,"@SouthwestAir res chg online/app no work, still on hold, faster for hubby to DRIVE to airport to make change @ counter #fail",Southwest,negative
681454706,@SouthwestAir Can my wife's RR points be transferred to my RR account?,Southwest,neutral
681454708,"@SouthwestAir I did, but no one can find the bag and we need everything in it in the next two hours.",Southwest,negative
681454709,@SouthwestAir Wasn't able to sit in my seat since the guy next to me was using it. #worstflightever #ideserveareward http://t.co/l7hSnLgie2,Southwest,negative
681454710,@SouthwestAir Glad to know I'll be flying the luv airline tomorrow ;),Southwest,positive
681454711,@SouthwestAir yes we did file a report and were treated rather rudely at midway baggage claim. Now we wait 2 days to get our luggage.,Southwest,negative
681454712,@SouthwestAir I would still have my companion pass if your ridiculous airline hadn't stopped partnering with Hilton Hotels - GENIUS!!!,Southwest,negative
681454713,@SouthwestAir Just got companion pass and trying to add companion flgt but get purchase.error.INVALID_LOYALTY_MEMBER_ACCOUNT_STATUS. Help!,Southwest,negative
681454714,@SouthwestAir I did. Still haven't heard a thing.,Southwest,negative
681454715,@SouthwestAir thank you for great customer service. Trying to make it to San Antonio and your staff and alerts have been helpful. Boo ice!,Southwest,positive
681454718,@SouthwestAir : thanks.are flights operating now or Cancelled Flightled?,Southwest,neutral
681454719,@SouthwestAir we checked in right at 24hr mark. Boarding C group with kids ages 6&amp;8 dnt want to be split. What sld we do?,Southwest,neutral
681454720,@SouthwestAir @LukeWyckoff: her name is Jane and she wanted was a call. 617-653-3040,Southwest,negative
681454721,"@SouthwestAir @matthewebel And this is why I love flying Southwest. Excellent service, and you don't take yourselves too seriously!",Southwest,positive
681454722,@SouthwestAir @coachGS what's even better is the price changed in the 2 minutes since I talked to the lady and they still honored the cheap1,Southwest,positive
681454724,@SouthwestAir We invite to Fallow @HelacoHLC learn about our activities.Prevention Programs of Health by Condom-Rito Family.We R 501(C)(3),Southwest,neutral
681454726,@SouthwestAir to start daily #B737-700 flights from #Washington Reagan to #FtLauderdale on 8AUG #avgeek,Southwest,neutral
681454727,@SouthwestAir to end its daily #B737-700 flights from #Washington Reagan to #FtMyers on 8AUG #avgeek,Southwest,neutral
681454728,@SouthwestAir to start 2xdaily #B737-700 flights from #OrangeCounty to #Portland OR on 8AUG #avgeek,Southwest,neutral
681454729,@SouthwestAir to start daily #B737-700 flights from #Columbus OH to #Oakland on 8AUG #avgeek,Southwest,neutral
681454730,@SouthwestAir to start 2xdaily #B737-700 flights from #Columbus OH to #Boston @BostonLogan on 8AUG #avgeek,Southwest,neutral
681454731,"@SouthwestAir Password reset email is incredibly slow to arrive today. Checked spam folder, too. Web site says a few minutes, but 15? :|",Southwest,negative
681454732,@SouthwestAir @ClinicPolly,Southwest,neutral
681454733,@SouthwestAir I've had TERRIBLE service in three airports in 10 hours. Glad they don't care we kind of need to be home. #SellMyPointsSoon,Southwest,negative
681454735,@SouthwestAir on hold for 15+ min...no estimated answer time. Any help here?,Southwest,negative
681454736,@SouthwestAir I'm going to start charging you for the consistent body pat downs. Starting to feel like a piece of meat. #punishedforflying,Southwest,negative
681454737,@SouthwestAir What's up with the wait times on your customer service line? Tried 2X on Fri. and now I've been on for over 15 min.,Southwest,negative
681454740,@SouthwestAir flight 1028 no delayed 1.5 hours.  Another week another delayed flight,Southwest,negative
681454743,@SouthwestAir may want to direct that to the people at @FurryFiesta tok,Southwest,neutral
681454744,@SouthwestAir bag in possession but no clothes in bag??,Southwest,negative
681454746,"@SouthwestAir Please get back with my about my airtran credit Q4VNMB, I call and I'm being told that I will, but I never get email/call back",Southwest,negative
681454747,@SouthwestAir is there a link to a site that displays any delays or Cancelled Flightations of flights to and from @DallasLoveField?,Southwest,neutral
681454749,@SouthwestAir what to do when you show up to your destination with no clothes in your suitcase? #nakedmeetings #awkward,Southwest,negative
681454750,@SouthwestAir Are there discounts every tuesday cause Im leaving fron Birmingham Airport to San fran Next week in march sometime,Southwest,neutral
681454751,@southwestair does anyone realize that banning peanuts on a flight due to an allergic person ignores p-nut oil &amp; dust from previous flights?,Southwest,negative
681454752,@SouthwestAir customer service is rude and bothered by our calls. Has no idea what is going on and sighed heavily on the phone. Unbelievable,Southwest,negative
681454753,"@SouthwestAir @nelsjeff, 3.5 hrs. Late Flightr (no human interaction), ended up $'ing a completely new flight - so last flight out didn't sell out.",Southwest,negative
681454754,@SouthwestAir loses baggage a day ago and still has no idea or interest in finding it? ALL items for new job in that bag! Unacceptable.,Southwest,negative
681454755,@SouthwestAir,Southwest,neutral
681454757,@SouthwestAir how about fixing the wifi!  3rd flight where it's not working. 800 series plane so not like it's an old plane.,Southwest,negative
681454760,@SouthwestAir Pls Help Baby Hannah get the life saving surgeries she requires.She needs your help.Pls Donate/RT http://t.co/v4ZVUGMkJw,Southwest,neutral
681454762,"@SouthwestAir RT @kkwhb: Paid for early bird boarding and got B46.  I said to lady, ""well, that system is about dead."" She didn't understand",Southwest,negative
681454763,@SouthwestAir All flights are booked . They are saying I have to wait until tomorrow.,Southwest,negative
681454765,@SouthwestAir Me on one of your planes!!! Thanks for taking me Arizona 184! http://t.co/Finq5Fh6ue,Southwest,positive
681454766,@SouthwestAir Gate agent gave me wrong departure info and caused me to miss my flight and now I am on stand by! #NotHappy,Southwest,negative
681454768,"@SouthwestAir my bag was lost, and according to the rep they don't even know where it is, Please help.",Southwest,negative
681454772,"@SouthwestAir got an email confirmation of wifi purchase on a recent flight. Trouble is, I've never flown with you. Ever. #concerned #scam?",Southwest,neutral
681454773,@SouthwestAir - really?  All other carriers are staffed and you've got a triple looped one and no employees in sight in OKC,Southwest,negative
681454774,@SouthwestAir Flight 3744 (N284WN) departs @FlyTPA enroute to @PHXSkyHarbor http://t.co/Bd5tvr3Gcy,Southwest,neutral
681454775,"@SouthwestAir thank you for Cancelled Flighting my flight, last minute of course, to #GIS2015. I'm now missing one full day of my trip thanks to this!",Southwest,negative
681454776,@SouthwestAir   Are flights going into Dallas this morning?   Thanks,Southwest,neutral
681454777,@SouthwestAir you got me home over an hour and a half Late Flight but at least my baggage was delivered soaking wet,Southwest,negative
681454781,@SouthwestAir yes I was everything worked out great,Southwest,positive
681454783,"@SouthwestAir Cancelled Flightled my flight, rescheduled to EWK gave me a pseudo-voucher that directed me to the worst @daysinn in existence. #fail",Southwest,negative
681454784,@SouthwestAir loved it!,Southwest,positive
681454785,@SouthwestAir needs to train their employees to be at lease somewhat empathetic when THEY lose our luggage.  Monika at MWA needs a PR lesson,Southwest,negative
681454788,@SouthwestAir You completely let me down tonight. Your gate agents' ambivalence is just too much. How sad for you (&amp; me.),Southwest,negative
681454789,@SouthwestAir you're my early frontrunner for best airline! #oscars2016,Southwest,positive
681454791,@SouthwestAir flight Cancelled Flightled. new flight 7 hours Late Flightr. will sleep in airport tonight. and cant even give me an A Boarding Group seat. thx,Southwest,negative
681454792,"@SouthwestAir Just reading your boarding policy, we're a group of 8 travellers with kids ranging from 3-10, is it possible to sit together?",Southwest,neutral
681454793,"@SouthwestAir you're right, I do. I've been traveling all day and you guys dropped the ball. Making for a long night.",Southwest,negative
